Ganapavaram;-19.6;47.0;25.5
Sirvan;-46.1;73.8;44.7
Isperih;-2.2;-1.4;-1.8
Gurmatkal;-52.1;12.5;0.0
Biswanath Chariali;0.2;81.2;53.5
Yokoshibahikari;-9.3;62.8;-6.8
Puente Nacional;-78.4;-45.1;-55.7
San Antonio La Paz;8.2;28.7;9.5
Chinameca;29.8;77.1;68.9
Huautla;-66.1;28.7;23.8
Paraopeba;-93.3;-4.3;-11.3
Sardinata;-59.1;18.1;-41.0
Summit;-39.5;34.5;-9.4
Goianinha;50.5;63.7;54.9
Pamarru;-95.9;-92.8;-93.1
Sivagiri;-85.6;-37.9;-73.6
Chagallu;-99.4;34.8;11.6
Dawmat al Jandal;-86.2;66.6;-18.5
Golhisar;-10.0;71.1;69.3
Oshwe;-87.6;82.5;-45.4
Porto Torres;-50.5;-16.7;-43.1
Sandbach;-74.3;-73.6;-73.7
Piddig;1.6;53.9;42.7
Watertown;-21.3;81.6;55.7
Batad;-7.4;98.8;67.9
Belabo;-32.1;46.1;18.8
Paese;-91.2;-28.0;-62.8
Ariano Irpino;52.1;81.8;56.8
Martellago;-36.0;-2.7;-34.0
Kadiria;-62.5;47.9;-48.3
Biggleswade;-45.1;-42.3;-42.9
Fougeres;25.0;63.3;45.2
Rio Ceballos;89.3;98.8;94.2
Wenceslau Guimaraes;-12.6;80.8;60.2
Caravelas;-77.9;62.9;-14.4
Braine-le-Comte;37.8;94.4;51.1
Buftea;-48.4;-35.6;-47.0
Ginosa;-54.3;70.2;-26.6
Cruz;-91.3;-34.2;-35.3
Barra Velha;-96.4;-46.8;-82.4
Doutou;15.4;43.0;20.4
Las Torres de Cotillas;-79.8;-70.5;-72.1
Agropoli;-9.2;75.2;-0.6
Pogradec;-16.0;75.6;-7.1
Heide;-44.6;99.8;37.4
Santo Antonio de Posse;-1.3;86.5;44.3
Eustis;-19.7;81.0;40.6
Jaipur Chuhar;39.1;58.5;56.4
Sevlievo;-21.2;-7.6;-14.5
Quickborn;1.0;73.9;58.9
Mutata;-40.3;8.7;-23.8
Kundgol;4.6;17.2;15.6
Argos;-2.4;29.1;22.9
Radevormwald;-60.1;2.0;-17.7
Jebba;-97.6;12.7;-95.9
Nadvirna;-24.5;-3.7;-10.6
Gaoguzhuang;41.6;98.2;78.1
Chester;-87.8;81.0;-29.3
Santa Fe;-44.3;5.4;-15.0
Khadyzhensk;-29.4;71.7;-17.1
Sakti;-34.2;83.2;6.7
Ambohimanga;14.6;90.6;45.5
Auch;20.0;87.7;54.0
Vilcun;46.6;98.4;57.8
Geertruidenberg;22.1;85.3;25.9
Kannanendal;-54.2;11.0;4.7
Sucre;-89.8;93.7;52.4
Maribojoc;-78.8;-72.3;-75.6
Karnobat;-66.8;57.4;-57.4
Upper Allen;-19.0;-16.1;-17.1
Malaba;-33.8;52.3;4.1
Zhedao;47.7;53.6;52.8
Taixi;-99.8;-41.1;-70.6
Kalchini;44.4;50.8;47.6
Ap Phu My;-28.6;52.0;-5.7
Vendram;30.0;92.8;59.7
Zambrow;-75.3;-72.6;-74.5
Rupauli;-76.9;-54.7;-59.9
Gorgonzola;-22.3;-10.1;-19.1
Padmanabhapuram;-9.1;33.6;-0.3
South Ockendon;63.2;68.9;64.4
Sriperumbudur;24.7;61.7;32.6
Chatra Gobraura;-56.1;31.7;-54.6
Dasnapur;-24.6;75.1;-14.4
Halluin;-99.0;46.2;18.3
Ibatiba;-3.4;26.3;24.6
Koksijde;-84.8;-4.4;-44.1
Betsizaraina;-60.3;20.6;0.1
Soyagaon;65.1;89.0;88.5
El Colegio;-4.5;32.8;2.8
Yuli;15.4;43.5;41.8
Zirapur;72.3;97.3;78.0
Boquira;-67.7;76.9;69.5
Namayumba;-39.7;36.9;5.3
Tepexi de Rodriguez;-79.8;29.9;-35.3
Gardelegen;21.9;41.7;22.7
Bloomingdale;-61.5;10.1;-13.5
Otsuki;30.1;79.4;36.0
Koprivnice;-67.8;28.1;-1.9
Aleksandrow Lodzki;-58.6;88.2;-40.9
Otopeni;-97.4;38.6;-67.6
Arouca;-69.9;97.0;4.0
Schwetzingen;-92.6;62.3;-3.2
Juatuba;-62.9;-54.2;-61.1
Palmas de Monte Alto;-8.4;-0.6;-2.5
Arbi'a Tighadwiyn;-52.3;65.3;17.4
Sarapaka;-1.2;37.5;2.7
Sa al Hajar;-83.4;67.2;56.4
Tiruppuvanam;56.3;72.9;61.8
Tarnaveni;-5.2;-1.1;-2.6
Lincoln;-82.1;31.7;17.7
Vakon;-71.7;-66.6;-67.2
Barra da Estiva;-80.3;76.1;-36.4
Zurbatiyah;-35.0;62.7;-24.4
Gubbi;-41.1;87.5;34.6
Klatovy;-23.2;10.0;-18.3
Santa Isabel do Rio Negro;45.2;98.7;49.2
Hockenheim;-27.3;15.0;-8.1
Phulpur;-15.3;-11.6;-14.6
Daxin;84.2;99.5;97.8
Vernon;-98.7;82.7;50.1
Zvenigorod;-84.4;-69.7;-72.4
Dudelange;-96.8;54.5;17.4
Casal di Principe;-56.7;-4.0;-48.9
Borgomanero;-58.4;-28.0;-57.4
Mendeleyevsk;15.6;84.6;54.9
Cornaredo;-97.4;55.3;-43.0
Goias;-5.7;44.0;40.6
Sevilimedu;-59.3;40.0;31.0
Zhucaoying;-43.1;-12.5;-40.5
Chaumont;-49.9;5.3;-25.2
Guerou;-19.8;60.9;9.5
Chankou;6.5;75.6;7.4
La Cruz;43.5;49.0;44.0
Atuntaqui;-26.1;2.2;-22.6
Masis;73.2;81.7;76.0
Binnish;-93.4;-49.5;-82.3
Takahata;-36.5;32.0;28.6
Guaratinga;-72.0;28.8;-0.4
Yahualica;-65.0;-12.8;-40.8
Greenwood;48.4;76.5;54.4
Senekane;-12.6;86.5;40.3
Chapa de Mota;25.6;77.4;75.7
Carai;-73.8;-57.9;-63.2
Pakala;-69.9;-68.1;-69.6
San Jose;-70.2;32.6;7.7
Gilan-e Gharb;-86.9;-74.2;-79.2
Cisnadie;18.2;58.8;56.0
Hoogezand;-37.5;-15.7;-37.5
Ulus;11.1;71.5;23.3
Vohimasina;-71.1;-68.6;-69.0
Rajauli;-78.8;-24.8;-31.5
Harim;-98.2;44.0;36.4
Anamalais;-71.7;40.6;-65.5
Morinda;-1.1;4.7;1.8
Waldkirch;-25.7;0.1;-4.8
Anini-y;-69.0;71.1;36.8
Qorako`l Shahri;-86.0;1.6;-78.5
Colorado;-92.0;-5.4;-44.2
Fantino;-52.0;38.8;-36.1
Natagaima;18.0;49.3;35.6
Ingabu;-25.7;11.0;-10.6
Saurh;-31.2;72.8;52.4
Maruturu;-98.1;-50.7;-71.0
Fernley;-35.9;99.0;31.8
Guabo;-95.7;-58.0;-59.8
Montville;-26.3;94.3;31.5
Bronkhorstspruit;-52.0;77.6;-2.9
Iraucuba;-45.9;82.4;53.7
Palestrina;-63.1;-14.2;-45.9
Sulejowek;-65.2;68.0;50.1
Murayama;-38.3;39.4;-2.1
Ampasimanjeva;-93.6;-42.3;-52.9
Lyman;-82.0;-4.1;-6.4
El Doncello;-73.6;-4.3;-18.9
Biddeford;-11.4;93.6;62.6
El Tortuguero;-94.3;-74.7;-84.1
Sao Joao do Paraiso;-98.3;-80.7;-85.2
Salcedo;-90.4;-10.6;-17.5
Acworth;27.1;33.1;32.9
Hallim;-31.4;97.8;13.5
Priego de Cordoba;-6.4;0.9;-3.0
Husnabad;-70.7;-34.6;-45.7
Bahce;-48.6;-8.6;-20.9
Guazacapan;7.6;49.1;15.2
Rioja;-90.4;29.1;-2.0
Alakamisy-Ambohimaha;80.3;95.2;88.2
Pingtan;2.3;96.0;57.1
Nikolskoye;85.6;94.1;86.7
Feira Grande;-60.9;24.0;-37.6
Ban Pa Tueng;-97.7;0.8;-46.2
Gardanne;19.8;88.7;45.1
Ituporanga;-68.4;-58.3;-58.8
Kuppam;-62.9;-35.0;-45.0
Lyndhurst;10.4;94.0;14.2
Ouardenine;31.2;84.4;80.1
Djinet;40.4;40.7;40.5
Digor;-71.8;-16.1;-63.9
Laja;-10.5;45.5;34.4
Bristol;-33.9;71.7;30.6
Zoersel;46.1;92.4;87.6
Banbishancun;-82.5;-8.0;-75.5
Herent;-17.9;-12.4;-13.8
Gujan-Mestras;60.1;87.2;75.0
West Deptford;-5.8;53.2;34.2
Tupancireta;-60.9;63.7;38.6
Basi;-46.4;87.7;32.1
Sao Miguel;5.0;71.1;15.5
Santo Antonio;-84.4;-43.1;-65.5
Taveta;41.1;85.3;68.0
Sao Miguel do Araguaia;-77.4;-4.2;-76.3
Colfontaine;-51.4;52.0;2.6
Ruston;-49.5;-31.4;-44.0
Koduvilarpatti;-60.7;-6.7;-38.6
Corail;-93.9;43.5;-67.5
Ilsede;-81.4;36.2;26.7
Mandirituba;47.6;74.4;63.5
Unchahra;-53.9;-23.7;-49.9
Bad Harzburg;16.4;91.5;38.1
Hamidiyeh;-31.8;89.2;69.5
Woensdrecht;-85.5;-10.7;-59.1
Aswapuram;-77.5;-66.6;-70.5
San Felipe;-97.9;-5.0;-67.0
Hillsborough;-0.2;36.4;15.9
Reigate;-27.5;-0.1;-10.0
Bressanone;-70.3;-56.9;-64.0
Ugong;-75.0;-52.2;-69.5
Albertville;-81.9;-50.4;-74.8
Comacchio;-63.4;50.7;-1.6
Les Pennes-Mirabeau;36.0;42.4;40.6
Lihuzhuang;-84.2;13.2;-64.6
Mulki;15.8;18.5;18.0
Koath;19.7;23.3;22.6
Thuan An;3.9;95.0;52.9
Itigi;-86.7;31.0;-3.9
Repelon;-28.4;84.0;76.0
Conselheiro Pena;73.3;87.7;73.8
Jawad;-37.9;97.2;26.1
Naregal;-45.0;29.5;9.3
Martha Lake;36.6;61.3;54.6
Salvaterra de Magos;-66.9;77.8;-50.4
Eppingen;-60.0;-49.0;-52.1
Caojiachuan;-38.9;-30.7;-34.8
Golden Valley;-78.4;69.3;-56.6
Marina;-86.3;-68.0;-78.1
Afourar;-86.7;64.3;60.5
Rio Formoso;-50.8;92.3;-44.4
Normanton;-22.1;14.5;2.8
Takelsa;-73.4;-13.7;-32.6
Andranovorivato;-99.0;53.9;-87.8
Corinto;-19.8;72.9;3.8
Sahil;-98.0;24.5;-68.4
Yavuzeli;-23.4;69.8;14.7
Ladario;-21.0;84.9;33.2
Shabestar;-90.0;-58.0;-76.6
Bonney Lake;-90.6;68.5;-33.6
Coralville;-96.2;-64.3;-91.6
Hazebrouck;42.0;88.7;68.2
Nova Zagora;22.7;80.6;78.7
Corinth;-76.1;-66.0;-72.4
Moinesti;-95.9;-85.2;-89.1
Itamaraca;57.5;80.8;68.4
Oxford;-78.3;-7.2;-77.0
Gumushacikoy;-49.9;-9.7;-30.0
Castrovillari;-85.1;73.3;-63.5
Bato;68.3;93.3;80.0
Flores;-76.3;30.0;-18.4
Imbert;-65.4;26.7;-21.5
Mandapam;-69.9;79.7;-57.7
Mountain Brook;26.3;52.7;51.9
Villeneuve-sur-Lot;-89.5;22.4;-83.3
Nangavaram;57.5;80.3;74.0
Chesham;-50.5;49.7;-44.8
Luofa;23.6;51.0;48.8
Laventille;-73.6;95.6;-2.7
San Agustin;81.5;96.2;91.9
Madakasira;-23.6;7.1;-16.3
Bavly;27.4;41.3;29.4
Bad Rappenau;-67.7;88.7;-26.8
Jugial;-74.3;66.5;-30.2
Zundert;-12.9;34.8;26.6
Qarazhal;-20.9;99.0;71.4
Clarksville;53.2;80.1;73.8
Belonia;28.4;69.9;58.1
Tabursuq;44.3;80.3;53.0
Bellavista;-62.2;22.2;-15.1
Sem;-17.5;54.0;-11.3
Oberwingert;-88.8;97.9;15.9
Qapqal;-51.4;-15.4;-47.2
Sao Jeronimo;-17.5;48.6;9.0
Jiuru;-40.6;47.1;-27.5
Selouane;-47.8;70.7;-31.8
Silvania;37.9;86.4;85.7
Huejucar;-66.8;-10.3;-25.1
Lom;-66.5;87.2;-43.3
Ambalaroka;53.3;76.3;75.9
Florida Ridge;-58.5;61.9;-38.3
Machico;-92.0;-2.2;-22.5
Waynesboro;-2.6;78.4;9.6
Madamba;-44.1;43.7;-23.1
Hardi;-33.7;45.1;23.1
Chambersburg;33.3;98.1;47.3
Patpara;2.6;4.2;2.8
Sandhurst;28.3;53.7;47.0
Karlovo;23.7;59.1;25.6
Belas;-10.2;73.1;-1.4
Kommunar;40.6;73.2;66.5
Beni Douala;-46.9;50.3;22.8
Neu Wulmstorf;-11.3;95.2;42.1
Bemanonga;47.4;50.1;49.6
Honmachi;-12.9;27.4;13.1
Palmer;-64.2;84.8;-40.6
Millau;-78.4;-45.9;-49.6
Ampanotokana;-42.3;37.3;-11.7
Nirmali;-73.8;10.1;7.5
Sao Sebastiao do Cai;94.7;99.8;98.5
Swiedbodzin;-30.5;-2.8;-8.9
Maravilha;-37.0;88.2;82.9
Iarintsena;-69.7;71.8;59.3
Pailitas;-67.7;88.9;-56.1
Arroyito;45.1;57.9;57.0
Villa de Leyva;-89.8;-83.1;-86.5
Salemata;-64.5;-27.7;-58.3
Una;9.5;14.7;11.6
Vecses;-71.6;14.1;-5.8
Crowborough;-94.7;94.1;-46.7
Shiroishi;-30.7;38.7;14.3
Silver Firs;-36.1;-22.6;-26.4
Mailavaram;-80.1;-1.5;-41.9
Cortona;-26.9;66.0;23.9
Cherry Hill;-78.1;-5.5;-21.3
El Pinar;-90.6;46.4;-71.8
Guilford;-83.1;25.9;7.8
Watertown;-97.1;-91.9;-92.0
Bloomington;14.0;79.5;39.8
Palafrugell;-46.4;8.6;5.1
Cunha;-33.8;-3.7;-4.3
Muelle de los Bueyes;-92.3;11.3;-71.3
Yaojiafen;-55.3;15.6;-50.8
Palmital;-68.5;50.6;26.1
Manlleu;21.7;35.4;26.9
Paramirim;-10.3;55.2;46.5
Lower;-13.3;74.7;51.4
Merefa;-94.0;-25.7;-57.3
Kontich;-40.5;89.4;49.8
Mangrol;-85.3;-50.1;-77.2
Timbiqui;-85.5;57.3;55.7
Bataguacu;-9.5;-1.1;-5.7
Darien;-31.1;50.5;-14.6
Versmold;6.8;33.7;19.2
Tacaratu;-67.8;-34.1;-44.7
Ambodimotso Atsimo;-13.3;47.8;38.7
Ust'-Katav;-49.4;17.1;7.5
Cuncolim;-85.0;34.4;-65.0
Horizon City;-63.1;25.0;-57.1
Elsdorf;-70.8;41.6;-46.0
San Martin;-48.0;53.5;39.8
Jafaro;-48.5;33.6;-31.0
Tiquisio;35.1;98.8;62.9
Semikarakorsk;-71.2;-60.1;-65.0
Hastings;-86.2;-77.6;-85.1
Taminango;-66.5;-21.7;-39.1
Tola;-10.4;61.6;45.2
Shendurjana;-56.8;-22.6;-37.5
Mazagao;-23.0;17.5;15.5
Kueneng;-24.3;42.4;3.8
Sonthofen;-94.5;-91.3;-91.8
Povoa de Lanhoso;-0.6;22.6;3.5
Chillicothe;-16.2;46.0;12.1
Tufanganj;11.6;59.8;34.4
Ankiabe-Salohy;-39.2;82.3;55.4
Phulaut;-97.9;-13.2;-16.6
Seligenstadt;-70.8;51.3;-8.7
Hlohovec;1.3;27.1;24.2
Kozmodemyansk;-47.6;72.0;-28.4
Poco Verde;89.6;97.8;91.2
Imi-n-Tanout;-39.2;87.3;43.8
Chalchihuitan;-97.5;-68.6;-75.2
Amaraji;24.6;27.9;27.2
San Bonifacio;-91.9;-89.5;-90.9
Khanapur;-87.0;-13.8;-85.8
Vilyuchinsk;-82.7;-22.3;-53.2
Kotli;-62.8;-36.6;-52.3
Carutapera;-40.5;52.7;37.8
Banapur;8.1;97.8;91.7
Rancho San Diego;15.4;31.1;20.2
Antsakabary;-88.9;-86.0;-86.8
Omutninsk;-96.4;-44.0;-88.3
DeBary;-30.2;-15.7;-17.1
Ensley;-96.6;-18.6;-26.5
Picasent;-89.7;-34.6;-54.3
Tewkesbury;6.1;97.5;54.1
Barhampur;-86.4;-54.1;-54.9
Tan Phong;-85.0;-80.8;-83.9
Manakambahiny;-68.1;38.8;-50.2
Andilanatoby;-74.3;-53.1;-62.8
Machagai;12.4;64.9;56.7
Gigaquit;-64.6;44.9;30.3
Bungotakada;-61.9;30.1;-60.3
Banolas;-64.8;11.3;-25.0
Thenia;34.5;63.1;47.9
Khowai;31.2;68.1;34.2
San Luis Talpa;48.4;63.1;50.6
Kotovo;-48.1;54.0;8.6
Richmond;14.0;28.0;26.2
Conway;-73.7;-44.0;-59.3
Pascagoula;-45.6;5.4;-37.6
`Adra;21.8;23.0;22.8
Mangalvedha;-82.4;17.1;-34.8
Axapusco;-92.8;-85.6;-86.6
Pitrufquen;-96.2;-56.0;-70.5
Birkerod;-85.9;54.1;-41.3
La Porte;-95.3;55.0;46.6
Vereshchagino;-71.6;-3.7;-23.3
New Castle;38.8;47.4;40.6
San Rafael del Yuma;-26.4;7.6;-24.2
Xanten;-38.2;66.2;56.1
Brambleton;-15.4;35.8;10.9
Coreau;-63.2;-52.2;-60.0
Kemi;-61.5;98.2;19.7
Remigio;-47.9;74.2;9.0
Chalmette;-72.4;82.1;27.4
Isernia;-95.4;2.7;-33.3
Guia de Isora;-73.4;45.9;21.8
Guipos;5.3;21.2;6.2
Winter Gardens;-79.2;-72.9;-73.2
Muhldorf;-21.1;-0.7;-6.9
Yoqne`am `Illit;9.4;16.7;16.2
Notteroy;-98.0;12.6;-28.6
Polkowice;-59.3;15.4;-11.7
Anuppur;-86.2;95.0;70.2
Iisalmi;-54.8;26.9;10.6
Opoczno;38.9;76.2;72.8
East Ridge;-84.4;-15.7;-74.5
Amposta;-65.9;-20.9;-23.7
Looc;-15.9;75.7;43.9
Pedernales;-92.6;76.7;42.2
El Ksiba;-31.1;11.1;-13.8
Montclair;-62.1;79.0;36.6
Caapora;-57.7;57.7;-37.4
West Pensacola;-61.3;43.4;-1.7
Trinidad;-23.1;-13.5;-16.7
Gummudipundi;4.4;27.4;23.5
Port Hueneme;36.9;85.5;40.6
Isla-Cristina;44.7;91.4;64.2
MacArthur;0.5;96.5;70.2
Membakut;30.5;49.7;44.8
Goodlands;5.6;74.2;67.8
Halle;-48.0;63.1;42.4
Tornio;-83.0;-66.5;-73.7
Ratu;-92.3;75.3;59.3
Darreh Shahr;6.5;83.1;74.6
Bhanpura;-20.1;34.3;-2.8
Amarpatan;-61.2;-36.3;-39.3
Tongzhou;-46.5;85.4;69.1
Mehnatobod;23.6;68.3;45.2
Cabucgayan;-76.5;-11.6;-73.3
Osterode;-87.0;-33.3;-41.6
Matinha;-48.1;92.7;1.8
Colangute;-62.0;87.5;53.9
Amherstburg;-95.1;5.2;-58.2
Hallein;85.3;93.1;92.4
Parsippany;-72.9;-8.4;-46.2
Katy;-20.8;72.9;71.3
Samba Cango;-37.0;99.8;43.0
Caxambu;-74.7;12.3;-42.6
Parramos;-5.5;28.9;11.0
Los Palmitos;14.5;38.3;37.2
Lalru;-64.1;51.8;-41.7
Lohuti;-87.3;-10.5;-79.9
Sermadevi;35.1;90.2;44.9
Jozefow;-79.9;-33.3;-66.0
Freire;-7.5;30.1;-2.2
Caranavi;-69.7;41.8;-8.3
Almoradi;-31.3;19.5;1.0
Ayvacik;-49.9;0.6;-40.8
Dax;-15.7;47.0;5.4
Gallup;-31.5;90.8;-17.2
Potters Bar;-61.8;44.0;-42.9
Had Oulad Issa;-56.4;61.2;-1.8
Azambuja;-56.4;-4.2;-50.4
Casablanca;-72.5;68.6;47.2
Sardulgarh;-84.6;-0.7;-73.1
Colonia Leopoldina;-77.7;-27.8;-77.3
Shinhidaka;-68.3;-59.3;-64.8
Urucuca;-76.2;59.3;18.5
Orzesze;-9.0;24.6;-2.9
Colle di Val d'Elsa;-24.9;5.8;-9.5
Ginebra;-49.3;-34.1;-36.9
South Euclid;-85.1;14.2;-10.8
New Hartford;-81.6;-59.1;-70.6
Mount Pleasant;75.9;80.7;79.3
San Fernando;-45.3;88.0;72.3
Ayamonte;-36.1;40.6;8.9
Gros Islet;-41.8;11.2;-15.5
Naranammalpuram;-33.6;4.6;-8.5
Maghalleen;-53.8;-19.2;-28.1
Halewood;-88.7;-32.5;-42.8
Tadikombu;-75.8;31.5;-63.9
Fukuyoshi;-55.9;94.9;12.0
Alcantara;-34.1;79.2;16.4
Sainte-Suzanne;37.3;46.1;37.8
Farakka;13.1;34.6;20.0
Yabu;-79.0;-7.0;-38.8
Alliance;-72.8;-12.1;-61.8
Nogales;19.6;24.5;20.9
Mashiko;-66.1;59.6;7.9
Codlea;-38.6;-9.8;-16.5
Scarborough;-95.8;84.6;-22.0
Olho d'Agua das Flores;-92.9;-23.4;-60.1
Smithfield;12.7;58.2;18.2
Tigbao;-73.7;22.0;-58.3
Santa Teresa;-66.6;53.6;-19.6
Brockville;-22.5;23.5;4.6
Ramona;73.1;79.0;78.0
Sapulpa;59.9;98.7;91.0
Mbandjok;-91.2;-49.7;-81.7
Ocotlan de Morelos;-90.2;67.6;19.0
Essex;-4.2;98.3;27.7
Tidili Masfiywat;-71.9;60.9;-30.5
Ozoir-la-Ferriere;-93.0;-63.3;-87.8
Cagwait;48.0;98.8;91.9
Piazza Armerina;41.1;78.5;67.4
Nowa Ruda;-52.6;-52.1;-52.3
Siilinjarvi;21.2;91.3;48.3
Pueblo Juarez;14.2;92.5;28.8
East Patchogue;36.7;64.5;62.2
Forquilha;-91.3;64.8;64.3
Itajuipe;-56.6;69.8;28.2
Ma'muniyeh;-21.8;94.2;-11.3
Kumla;-14.2;17.6;16.2
Fairhope;-60.2;-6.9;-28.8
San Martin de las Piramides;10.0;72.0;41.7
Chelmno;-23.8;37.1;4.4
Nellimarla;-85.4;-42.5;-83.3
Bornem;14.0;93.8;83.6
Sanford;32.0;78.2;51.6
Pendurti;-68.4;1.4;-51.3
Puerto Triunfo;21.9;72.7;72.1
Sao Francisco de Paula;-61.0;86.7;-31.2
Sao Lourenco d'Oeste;-86.8;0.0;-14.8
Kosgi;-19.2;13.5;-2.0
San Bernardo;26.8;35.8;28.7
Amizmiz;21.1;72.9;50.6
Ambatomanoina;-73.2;-30.9;-44.7
Allauch;52.2;94.2;84.0
Collingwood;-30.4;26.2;22.8
G`azalkent;-14.6;59.5;-5.3
Gulsehir;-72.8;-17.8;-28.5
Monsummano;-5.9;49.9;-5.6
Puruk Cahu;-93.1;-75.1;-90.8
Del City;-63.2;80.2;-62.7
Pergine Valsugana;84.8;92.5;87.0
El Callao;-13.6;5.8;-8.3
Etajima;-94.4;-37.9;-76.7
Sori;-0.0;26.2;22.4
Unity;5.5;59.4;53.3
Corciano;-74.8;3.6;-54.7
Zara;-44.5;-32.5;-41.7
Palo del Colle;76.4;99.0;88.9
Can-Avid;-72.0;-7.9;-9.8
Mezdra;-25.6;1.5;-9.0
Srivaikuntam;24.7;80.2;47.2
Bilohorodka;42.6;80.3;42.8
Chaudfontaine;-61.0;-36.8;-43.5
Qal'acha;-56.5;-54.3;-54.6
Miguelopolis;-96.3;-5.4;-44.5
Zonhoven;-50.5;94.4;82.5
Shanywathit;-6.7;35.1;22.2
Kurikka;-95.2;-37.1;-49.2
Vicksburg;59.6;68.4;60.2
Aichach;5.6;52.0;37.8
Sao Marcos;-56.0;-33.4;-54.2
Chernogolovka;40.6;87.1;83.9
Tinja;-54.8;-5.2;-29.2
Moulares;-72.3;98.8;-70.3
Huy;-20.2;91.8;20.3
Gopavaram;-83.7;70.6;6.4
Sihu;-58.2;71.5;26.8
American Canyon;-93.9;61.4;46.5
Germersheim;67.8;97.6;72.2
Gokcebey;-45.8;53.9;0.1
God;54.4;63.5;55.3
Kaikalur;82.1;91.3;86.5
Birmingham;-74.4;54.9;-59.0
Kibeho;-46.7;99.2;90.5
Evans;-8.6;72.9;-0.5
Stadtallendorf;-25.9;57.2;54.4
Cujubim;56.1;61.7;60.5
Kavak;-3.0;98.7;70.7
Duarte;80.9;88.4;86.2
Kobilo;16.7;60.4;23.0
Xinzhai;18.1;74.1;18.7
Brent;-8.3;32.0;11.1
Kami;-50.1;99.3;95.4
Novopokrovka;-50.7;32.0;-8.5
Noamundi;20.8;84.7;77.5
Klamath Falls;-95.9;-62.3;-74.3
Shirhatti;-20.4;-0.5;-2.4
Alcala la Real;-34.9;-3.7;-20.2
Eyl;-69.0;87.8;80.9
Namagiripettai;-75.2;3.2;-33.6
Nuenen;49.6;96.3;66.3
Lisieux;-14.6;75.2;22.3
Manor;8.4;87.3;75.6
Nerja;-79.5;84.4;-40.7
Zerbst;-45.8;-4.2;-18.4
Montecatini Terme;-59.1;50.0;23.9
Vicente Noble;-3.2;15.8;12.9
Tlaltenango de Sanchez Roman;-8.9;35.5;-5.7
Bayou Cane;-92.7;1.3;-9.0
Laziska Gorne;54.7;68.6;58.8
Sedalia;-26.3;85.7;4.8
Marvast;-86.4;23.6;3.3
Ashland;43.0;60.4;50.6
Manikganj;10.8;60.5;50.1
San Jacinto;-81.1;-10.7;-44.5
Sao Felipe;-59.6;3.0;-59.4
Cassilandia;-6.6;34.9;27.1
Nova Brasilandia d'Oeste;-68.0;34.1;-11.6
Follonica;-3.1;57.8;49.3
Wulfrath;4.3;50.4;50.0
Andippatti;80.9;94.6;82.7
New Hope;-95.1;-35.4;-73.2
Muhlenberg;-91.7;17.2;-9.3
Buren;-91.5;26.6;-6.2
Makulubita;-84.8;29.2;-64.7
Entroncamento;-98.8;56.5;-12.4
Kangal;72.7;89.4;85.8
Yenice;21.1;67.9;38.9
Granite Bay;31.3;77.5;38.9
Waghausel;24.4;52.9;42.6
Kant;-42.8;13.4;-20.2
Nefta;-3.2;81.8;71.9
Ginir;-9.7;64.7;40.8
Rancheria Payau;-85.5;-38.7;-43.3
Bhojpur Kadim;-60.8;-8.5;-47.1
Yucca Valley;-43.8;96.4;-31.5
Senaki;-58.5;21.7;-1.7
Palestina de los Altos;-73.9;2.7;-71.1
Crisopolis;38.3;89.2;70.4
Ramnagar Farsahi;74.0;82.2;79.9
Denain;-99.7;-46.9;-73.5
Paraiso;-97.2;95.0;69.5
Mililani Mauka;45.1;72.2;51.6
Shamgarh;-44.9;96.8;81.4
Pandan;47.7;69.6;49.1
San Nicolas;-44.8;88.6;-38.3
Frederickson;-56.2;19.3;-34.2
Challans;-92.5;39.0;-16.4
Hazel Dell;67.1;68.0;67.2
Lindlar;-36.2;98.5;-25.0
Murree;36.7;88.7;46.0
Nueva Granada;7.1;54.8;33.3
Millburn;90.8;91.1;90.8
Tamgrout;-43.5;72.5;21.0
Middleton;-93.0;-5.4;-10.8
Lakato;34.6;65.6;38.4
La Resolana;2.0;8.7;2.4
San Justo;-49.1;78.4;50.4
Geseke;-1.2;37.0;33.1
Zhoucun;-75.6;73.2;-6.7
Hoogstraten;-29.8;-26.6;-27.6
Leerdam;-11.8;25.4;-5.0
Tolosa;-77.5;-2.8;-50.1
Banki;17.5;72.2;23.4
Bear;-26.9;8.6;-13.0
Almasi;-86.2;34.8;-62.5
Bad Krozingen;4.6;22.8;6.7
Chilca;-12.0;6.5;6.3
Scugog;-65.8;-7.8;-65.6
Sondershausen;-6.0;43.0;1.3
Gunzburg;-11.8;37.5;7.6
Inopacan;-42.2;89.0;36.0
Galeras;-87.6;-56.3;-58.0
Zele;-8.9;-0.3;-3.4
Kara-Suu;-76.9;90.7;32.5
Samba;6.0;86.1;52.4
Tehata;-83.5;-79.0;-82.9
Belen de Umbria;-21.2;29.5;-3.1
Watrap;-34.1;30.0;27.2
Rosario de Lerma;-91.9;-21.1;-30.4
Anagni;1.8;85.2;55.5
Nang Rong;-57.8;-1.2;-39.7
Tong'anyi;-39.2;-20.7;-37.7
Farum;-92.6;36.8;-27.2
Argenta;19.4;63.6;56.7
Acatic;-10.4;41.4;26.6
Brunswick;-18.4;54.1;24.3
Dolton;41.7;81.0;68.2
Naryn;-37.1;67.9;47.0
Eeklo;-20.2;94.2;62.1
Athagarh;-83.8;73.4;-42.5
